,Disease_ID,Disease_Name,Target_ID,Target_Symbol,score,evidenceCount,id
1443388,EFO_0004541,HbA1c measurement,ENSG00000152556,PFKM,0.6528525656695089,18.0,5213
1443432,EFO_0004541,HbA1c measurement,ENSG00000156515,HK1,0.6411577447702138,39.0,3098
1443458,EFO_0004541,HbA1c measurement,ENSG00000159023,EPB41,0.607026694611252,11.0,2035
1443463,EFO_0004541,HbA1c measurement,ENSG00000160211,G6PD,0.6242223641532858,9.0,2539
1443520,EFO_0004541,HbA1c measurement,ENSG00000163554,SPTA1,0.6742447526456063,23.0,6708
1443570,EFO_0004541,HbA1c measurement,ENSG00000164756,SLC30A8,0.6535291701929551,15.0,169026
1444560,EFO_0004562,cryptorchidism,ENSG00000248099,INSL3,0.67326034121893,107.0,3640
1445124,EFO_0004570,bilirubin measurement,ENSG00000023839,ABCC2,0.668364953735388,19.0,1244
1445177,EFO_0004570,bilirubin measurement,ENSG00000084674,APOB,0.6371671384694964,14.0,338
1445294,EFO_0004570,bilirubin measurement,ENSG00000111700,SLCO1B3,0.7229012273140113,56.0,28234
1445440,EFO_0004570,bilirubin measurement,ENSG00000134538,SLCO1B1,0.7159768517458531,43.0,10599
1445630,EFO_0004570,bilirubin measurement,ENSG00000163554,SPTA1,0.6345765734531534,22.0,6708
1445675,EFO_0004570,bilirubin measurement,ENSG00000167165,UGT1A6,0.698069468710134,98.0,54578
1445808,EFO_0004570,bilirubin measurement,ENSG00000185038,MROH2A,0.6274781132489891,21.0,339766
1445933,EFO_0004570,bilirubin measurement,ENSG00000241119,UGT1A9,0.6649669511579094,103.0,54600
1445934,EFO_0004570,bilirubin measurement,ENSG00000241635,UGT1A1,0.6999049297780439,103.0,54658
1445935,EFO_0004570,bilirubin measurement,ENSG00000242366,UGT1A8,0.6555138827657602,89.0,54576
1445936,EFO_0004570,bilirubin measurement,ENSG00000242515,UGT1A10,0.6718436149595166,101.0,54575
1445938,EFO_0004570,bilirubin measurement,ENSG00000244122,UGT1A7,0.6895586697824471,86.0,54577
1445939,EFO_0004570,bilirubin measurement,ENSG00000244474,UGT1A4,0.6889039899263231,80.0,54657
1445948,EFO_0004570,bilirubin measurement,ENSG00000257046,SLCO1B3-SLCO1B7,0.692827177980886,34.0,115072896
1445964,EFO_0004570,bilirubin measurement,ENSG00000288702,UGT1A3,0.6454745485694245,69.0,54659
1445965,EFO_0004570,bilirubin measurement,ENSG00000288705,UGT1A5,0.6119484008062324,70.0,54579
1446008,EFO_0004574,total cholesterol measurement,ENSG00000015520,NPC1L1,0.6518087154049343,18.0,29881
1446061,EFO_0004574,total cholesterol measurement,ENSG00000073060,SCARB1,0.6275707360503635,13.0,949
1446089,EFO_0004574,total cholesterol measurement,ENSG00000084674,APOB,0.7175044629769881,66.0,338
1446173,EFO_0004574,total cholesterol measurement,ENSG00000101670,LIPG,0.6476585199674545,25.0,9388
1446420,EFO_0004574,total cholesterol measurement,ENSG00000130164,LDLR,0.6817734970352641,49.0,3949
1446455,EFO_0004574,total cholesterol measurement,ENSG00000132855,ANGPTL3,0.6293067662313138,33.0,27329
1446511,EFO_0004574,total cholesterol measurement,ENSG00000138075,ABCG5,0.6071817687186157,30.0,64240
1446794,EFO_0004574,total cholesterol measurement,ENSG00000165029,ABCA1,0.7243980702902583,50.0,19
1446806,EFO_0004574,total cholesterol measurement,ENSG00000166035,LIPC,0.6066949060421492,32.0,3990
1446836,EFO_0004574,total cholesterol measurement,ENSG00000169174,PCSK9,0.7109297873860795,44.0,255738
1447457,EFO_0004584,mean platelet volume,ENSG00000005961,ITGA2B,0.6460731314734598,24.0,3674
1447815,EFO_0004584,mean platelet volume,ENSG00000099331,MYO9B,0.606622644017453,13.0,4650
1447885,EFO_0004584,mean platelet volume,ENSG00000101162,TUBB1,0.7097269196764219,45.0,81027
1447995,EFO_0004584,mean platelet volume,ENSG00000107099,DOCK8,0.6747870858243675,48.0,81704
1448704,EFO_0004584,mean platelet volume,ENSG00000139725,RHOF,0.6921066664985688,46.0,54509
1448830,EFO_0004584,mean platelet volume,ENSG00000145703,IQGAP2,0.714731669397979,59.0,10788
1448901,EFO_0004584,mean platelet volume,ENSG00000149177,PTPRJ,0.6842552932748045,19.0,5795
1449224,EFO_0004584,mean platelet volume,ENSG00000164181,ELOVL7,0.6790074171211486,20.0,79993
1449265,EFO_0004584,mean platelet volume,ENSG00000165124,SVEP1,0.6496291895234979,25.0,79987
1449285,EFO_0004584,mean platelet volume,ENSG00000165702,GFI1B,0.6867923819382544,27.0,8328
1449351,EFO_0004584,mean platelet volume,ENSG00000167460,TPM4,0.628651780778051,29.0,7171
1449398,EFO_0004584,mean platelet volume,ENSG00000168497,CAVIN2,0.640147629189722,21.0,8436
1449406,EFO_0004584,mean platelet volume,ENSG00000168769,TET2,0.6434937870310493,22.0,54790
1449435,EFO_0004584,mean platelet volume,ENSG00000169607,CKAP2L,0.6903349259081014,25.0,150468
1449827,EFO_0004584,mean platelet volume,ENSG00000185245,GP1BA,0.6670638943485099,29.0,2811
1450051,EFO_0004584,mean platelet volume,ENSG00000203618,GP1BB,0.679852677575031,25.0,2812
1450084,EFO_0004584,mean platelet volume,ENSG00000205436,EXOC3L4,0.697816535014538,27.0,91828
1450185,EFO_0004584,mean platelet volume,ENSG00000240505,TNFRSF13B,0.6112184175445966,13.0,23495
1450388,EFO_0004528,mean corpuscular hemoglobin concentration,ENSG00000004939,SLC4A1,0.6731812227155817,30.0,6521
1450598,EFO_0004528,mean corpuscular hemoglobin concentration,ENSG00000072274,TFRC,0.6715101476638744,43.0,7037
1451398,EFO_0004528,mean corpuscular hemoglobin concentration,ENSG00000122729,ACO1,0.6387591275683552,12.0,48
1451757,EFO_0004528,mean corpuscular hemoglobin concentration,ENSG00000137198,GMPR,0.6631180483820791,22.0,2766
1452393,EFO_0004528,mean corpuscular hemoglobin concentration,ENSG00000163554,SPTA1,0.6331069243156746,32.0,6708
1453228,EFO_0004528,mean corpuscular hemoglobin concentration,ENSG00000187045,TMPRSS6,0.6829582818047353,65.0,164656
1453606,EFO_0004528,mean corpuscular hemoglobin concentration,ENSG00000244734,HBB,0.6902531427121695,45.0,3043
1453964,EFO_0004530,triglyceride measurement,ENSG00000084674,APOB,0.7190711677731665,49.0,338
1454217,EFO_0004530,triglyceride measurement,ENSG00000110243,APOA5,0.6981706385713179,197.0,116519
1454219,EFO_0004530,triglyceride measurement,ENSG00000110245,APOC3,0.6575478024569248,49.0,345
1454476,EFO_0004530,triglyceride measurement,ENSG00000130173,ANGPTL8,0.6338164067896133,15.0,55908
1454528,EFO_0004530,triglyceride measurement,ENSG00000132855,ANGPTL3,0.6413394254463638,64.0,27329
1454847,EFO_0004530,triglyceride measurement,ENSG00000152270,PDE3B,0.6525191228015164,20.0,5140
1455065,EFO_0004530,triglyceride measurement,ENSG00000166035,LIPC,0.6323307737533133,47.0,3990
1455099,EFO_0004530,triglyceride measurement,ENSG00000167772,ANGPTL4,0.7213565458962344,20.0,51129
1455252,EFO_0004530,triglyceride measurement,ENSG00000175445,LPL,0.7157650894741154,151.0,4023
1455916,EFO_0004531,urate measurement,ENSG00000071127,WDR1,0.6139527274468645,74.0,9948
1455977,EFO_0004531,urate measurement,ENSG00000081479,LRP2,0.6797480906710703,25.0,4036
1456262,EFO_0004531,urate measurement,ENSG00000109667,SLC2A9,0.7295464394413399,100.0,56606
1456460,EFO_0004531,urate measurement,ENSG00000118777,ABCG2,0.7179176709444252,49.0,9429
1457402,EFO_0004531,urate measurement,ENSG00000168065,SLC22A11,0.6241155846746733,16.0,55867
1457603,EFO_0004531,urate measurement,ENSG00000174827,PDZK1,0.6352683497051705,23.0,5174
1457932,EFO_0004531,urate measurement,ENSG00000197891,SLC22A12,0.6994591098591052,45.0,116085
1458370,EFO_0004532,serum gamma-glutamyl transferase measurement,ENSG00000088827,SIGLEC1,0.6379445439402676,12.0,6614
1458407,EFO_0004532,serum gamma-glutamyl transferase measurement,ENSG00000100031,GGT1,0.6927977073181182,39.0,2678
1458991,EFO_0004532,serum gamma-glutamyl transferase measurement,ENSG00000148584,A1CF,0.6270192232743405,19.0,29974
1459652,EFO_0004532,serum gamma-glutamyl transferase measurement,ENSG00000205436,EXOC3L4,0.6765266724825599,25.0,91828
1459982,EFO_0004533,alkaline phosphatase measurement,ENSG00000073734,ABCB11,0.7019867807204332,26.0,8647
1460462,EFO_0004533,alkaline phosphatase measurement,ENSG00000112293,GPLD1,0.7032593532771995,46.0,2822
1460904,EFO_0004533,alkaline phosphatase measurement,ENSG00000134109,EDEM1,0.6105054747694688,12.0,9695
1461041,EFO_0004533,alkaline phosphatase measurement,ENSG00000139044,B4GALNT3,0.6753256822282008,23.0,283358
1461441,EFO_0004533,alkaline phosphatase measurement,ENSG00000162551,ALPL,0.713944655473718,51.0,249
1462549,EFO_0004533,alkaline phosphatase measurement,ENSG00000141505,ASGR1,0.6650086102896576,29.0,432
1463145,EFO_0004514,bone quantitative ultrasound measurement,ENSG00000152595,MEPE,0.7006140317448614,31.0,56955
1463207,EFO_0004514,bone quantitative ultrasound measurement,ENSG00000162337,LRP5,0.683167174105993,62.0,4041
1463456,EFO_0004514,bone quantitative ultrasound measurement,ENSG00000188487,INSC,0.6252709761818679,10.0,387755
1463981,EFO_0004518,creatinine measurement,ENSG00000008710,PKD1,0.6525030774238877,15.0,5310
1464005,EFO_0004518,creatinine measurement,ENSG00000021488,SLC7A9,0.664186192393626,21.0,11136
1464131,EFO_0004518,creatinine measurement,ENSG00000081479,LRP2,0.7098700703055799,30.0,4036
1464372,EFO_0004518,creatinine measurement,ENSG00000112499,SLC22A2,0.7107246861213338,28.0,6582
1464476,EFO_0004518,creatinine measurement,ENSG00000118762,PKD2,0.6027997912609281,8.0,5311
1464845,EFO_0004518,creatinine measurement,ENSG00000142494,SLC47A1,0.6585011743746901,11.0,55244
1465674,EFO_0004518,creatinine measurement,ENSG00000198569,SLC34A3,0.6276470687431995,18.0,142680
1465891,EFO_0004526,mean corpuscular volume,ENSG00000004939,SLC4A1,0.6565785198550087,18.0,6521
1465975,EFO_0004526,mean corpuscular volume,ENSG00000029534,ANK1,0.7080615689834998,73.0,286
1466097,EFO_0004526,mean corpuscular volume,ENSG00000070182,SPTB,0.6736599103994426,25.0,6710
1466113,EFO_0004526,mean corpuscular volume,ENSG00000072274,TFRC,0.7071021654743748,69.0,7037
1466582,EFO_0004526,mean corpuscular volume,ENSG00000105610,KLF1,0.6885697258930099,54.0,10661
1466614,EFO_0004526,mean corpuscular volume,ENSG00000106327,TFR2,0.6498998720378764,45.0,7036
1467196,EFO_0004526,mean corpuscular volume,ENSG00000127586,CHTF18,0.6035299676261494,27.0,63922
1467228,EFO_0004526,mean corpuscular volume,ENSG00000129173,E2F8,0.6515719699776089,31.0,79733
1467503,EFO_0004526,mean corpuscular volume,ENSG00000137198,GMPR,0.7029992736242947,31.0,2766
1468249,EFO_0004526,mean corpuscular volume,ENSG00000163554,SPTA1,0.6869876085718617,38.0,6708
1468323,EFO_0004526,mean corpuscular volume,ENSG00000164362,TERT,0.7078683689346222,43.0,7015
1468827,EFO_0004526,mean corpuscular volume,ENSG00000175054,ATR,0.6633991520196229,42.0,545
1468909,EFO_0004526,mean corpuscular volume,ENSG00000177084,POLE,0.6588526779856181,37.0,5426
1469259,EFO_0004526,mean corpuscular volume,ENSG00000187045,TMPRSS6,0.7024232977128568,72.0,164656
1469584,EFO_0004526,mean corpuscular volume,ENSG00000205250,E2F4,0.6050674469596676,25.0,1874
1469614,EFO_0004526,mean corpuscular volume,ENSG00000206177,HBM,0.6277757710306279,32.0,3042
1469734,EFO_0004526,mean corpuscular volume,ENSG00000240505,TNFRSF13B,0.619363583573196,14.0,23495
1469760,EFO_0004526,mean corpuscular volume,ENSG00000244734,HBB,0.6906367871863113,72.0,3043
1469815,EFO_0004526,mean corpuscular volume,ENSG00000258366,RTEL1,0.6775240784086273,31.0,51750
1470048,EFO_0004527,mean corpuscular hemoglobin,ENSG00000072274,TFRC,0.7027177834003487,47.0,7037
1470364,EFO_0004527,mean corpuscular hemoglobin,ENSG00000105610,KLF1,0.6636137295416685,33.0,10661
1470383,EFO_0004527,mean corpuscular hemoglobin,ENSG00000106327,TFR2,0.6561588874099912,34.0,7036
1470985,EFO_0004527,mean corpuscular hemoglobin,ENSG00000137198,GMPR,0.6989743147525946,20.0,2766
1471530,EFO_0004527,mean corpuscular hemoglobin,ENSG00000164362,TERT,0.6973695661888579,24.0,7015
1472110,EFO_0004527,mean corpuscular hemoglobin,ENSG00000187045,TMPRSS6,0.7021012151308959,55.0,164656
1472321,EFO_0004527,mean corpuscular hemoglobin,ENSG00000206177,HBM,0.6164194517105411,27.0,3042
1472420,EFO_0004527,mean corpuscular hemoglobin,ENSG00000244734,HBB,0.6613111507135508,39.0,3043
1472453,EFO_0004527,mean corpuscular hemoglobin,ENSG00000258366,RTEL1,0.6167905822788876,13.0,51750
1473453,EFO_0004348,hematocrit,ENSG00000122729,ACO1,0.7015120218302383,24.0,48
1474078,EFO_0004348,hematocrit,ENSG00000152556,PFKM,0.6484616477639534,17.0,5213
1474947,EFO_0004348,hematocrit,ENSG00000187045,TMPRSS6,0.6352476432975309,35.0,164656
1475262,EFO_0004348,hematocrit,ENSG00000244734,HBB,0.6667975048935211,20.0,3043
1476381,EFO_0004458,C-reactive protein measurement,ENSG00000132693,CRP,0.6906400811865537,74.0,1401
1480608,EFO_0004468,glucose measurement,ENSG00000106633,GCK,0.6932598428215221,34.0,2645
1480806,EFO_0004468,glucose measurement,ENSG00000152254,G6PC2,0.6823486942104504,27.0,57818
1481916,EFO_0004509,hemoglobin measurement,ENSG00000106327,TFR2,0.6383519616709837,27.0,7036
1482297,EFO_0004509,hemoglobin measurement,ENSG00000122729,ACO1,0.7063241305204329,25.0,48
1483035,EFO_0004509,hemoglobin measurement,ENSG00000152556,PFKM,0.6086322888695369,16.0,5213
1484023,EFO_0004509,hemoglobin measurement,ENSG00000187045,TMPRSS6,0.6732960848254604,50.0,164656
1484382,EFO_0004509,hemoglobin measurement,ENSG00000244734,HBB,0.6568636204845318,33.0,3043
1484440,EFO_0004509,hemoglobin measurement,ENSG00000269858,EGLN2,0.6075886464517665,20.0,112398
1486567,EFO_0004340,body mass index,ENSG00000166603,MC4R,0.7130945640758442,106.0,4160
1488512,EFO_0004342,waist circumference,ENSG00000166603,MC4R,0.6907613215479266,33.0,4160
1493107,EFO_0004319,smoking cessation,ENSG00000101204,CHRNA4,0.6974776418734201,169.0,1137
1493219,EFO_0004319,smoking cessation,ENSG00000160716,CHRNB2,0.6038630978843846,165.0,1141
1494140,EFO_0004326,heart rate,ENSG00000089225,TBX5,0.612967540746798,7.0,6910
1494226,EFO_0004326,heart rate,ENSG00000155657,TTN,0.6253256113552822,25.0,7273
1497423,EFO_0004338,body weight,ENSG00000066827,ZFAT,0.6811426302687626,19.0,57623
1498586,EFO_0004338,body weight,ENSG00000166603,MC4R,0.7034843690805784,35.0,4160
1499476,EFO_0004339,body height,ENSG00000049192,ADAMTS6,0.6592669254836817,18.0,11174
1499622,EFO_0004339,body height,ENSG00000066827,ZFAT,0.7231596035719584,52.0,57623
1499637,EFO_0004339,body height,ENSG00000068078,FGFR3,0.6621253773156933,20.0,2261
1499700,EFO_0004339,body height,ENSG00000073792,IGF2BP2,0.6886683037547063,29.0,10644
1500207,EFO_0004339,body height,ENSG00000103196,CRISPLD2,0.6814459011873492,24.0,83716
1500220,EFO_0004339,body height,ENSG00000103335,PIEZO1,0.6764919493897553,34.0,9780
1500701,EFO_0004339,body height,ENSG00000113389,NPR3,0.7162784140492728,38.0,4883
1500718,EFO_0004339,body height,ENSG00000113739,STC2,0.6463668814201364,14.0,8614
1501051,EFO_0004339,body height,ENSG00000121005,CRISPLD1,0.6603137330216277,19.0,83690
1501879,EFO_0004339,body height,ENSG00000138336,TET1,0.6149010468293282,22.0,80312
1501923,EFO_0004339,body height,ENSG00000139044,B4GALNT3,0.6327895015200318,19.0,283358
1501996,EFO_0004339,body height,ENSG00000140443,IGF1R,0.7095072782987403,40.0,3480
1502001,EFO_0004339,body height,ENSG00000140470,ADAMTS17,0.7284612283184612,55.0,170691
1502098,EFO_0004339,body height,ENSG00000142303,ADAMTS10,0.692720969874804,33.0,81794
1502160,EFO_0004339,body height,ENSG00000143476,DTL,0.6710820272124631,26.0,51514
1502287,EFO_0004339,body height,ENSG00000146197,SCUBE3,0.6624627109205382,31.0,222663
1502413,EFO_0004339,body height,ENSG00000149257,SERPINH1,0.6831393507797093,38.0,871
1502544,EFO_0004339,body height,ENSG00000152270,PDE3B,0.6508434860303763,23.0,5140
1502690,EFO_0004339,body height,ENSG00000156140,ADAMTS3,0.6568413968856223,26.0,9508
1502761,EFO_0004339,body height,ENSG00000157766,ACAN,0.7250565685708895,56.0,176
1502855,EFO_0004339,body height,ENSG00000159899,NPR2,0.6297640555595527,38.0,4882
1502976,EFO_0004339,body height,ENSG00000162733,DDR2,0.6638412556718785,25.0,4921
1503044,EFO_0004339,body height,ENSG00000163501,IHH,0.6587230134568279,40.0,3549
1503499,EFO_0004339,body height,ENSG00000169047,IRS1,0.6260696800019652,20.0,3667
1504046,EFO_0004339,body height,ENSG00000178177,LCORL,0.7034390449718753,42.0,254251
1505566,EFO_0004309,platelet count,ENSG00000005961,ITGA2B,0.6855906751610147,29.0,3674
1505638,EFO_0004309,platelet count,ENSG00000030110,BAK1,0.6691331505927215,46.0,578
1505698,EFO_0004309,platelet count,ENSG00000054219,LY75,0.6612553978885476,27.0,4065
1505857,EFO_0004309,platelet count,ENSG00000080031,PTPRH,0.6321129093890983,21.0,5794
1505945,EFO_0004309,platelet count,ENSG00000090534,THPO,0.6494068113526829,52.0,7066
1505980,EFO_0004309,platelet count,ENSG00000096968,JAK2,0.711902182643392,51.0,3717
1506078,EFO_0004309,platelet count,ENSG00000101162,TUBB1,0.701136198095708,41.0,81027
1506392,EFO_0004309,platelet count,ENSG00000111252,SH2B3,0.6882856644837582,51.0,10019
1506563,EFO_0004309,platelet count,ENSG00000117400,MPL,0.6492092840985075,18.0,4352
1507396,EFO_0004309,platelet count,ENSG00000145703,IQGAP2,0.6701688010550905,37.0,10788
1507913,EFO_0004309,platelet count,ENSG00000165702,GFI1B,0.6849904397044446,26.0,8328
1508048,EFO_0004309,platelet count,ENSG00000168769,TET2,0.7120421274198867,34.0,54790
1508386,EFO_0004309,platelet count,ENSG00000179218,CALR,0.6068735914922875,15.0,811
1508558,EFO_0004309,platelet count,ENSG00000185245,GP1BA,0.6690247685097391,36.0,2811
1508855,EFO_0004309,platelet count,ENSG00000203618,GP1BB,0.6780991873589993,24.0,2812
1509032,EFO_0004309,platelet count,ENSG00000240505,TNFRSF13B,0.628684081103044,13.0,23495
1509063,EFO_0004309,platelet count,ENSG00000248672,LY75-CD302,0.6429455638992029,28.0,100526664
1509382,EFO_0004312,vital capacity,ENSG00000066827,ZFAT,0.6545518574174645,18.0,57623
1510184,EFO_0004312,vital capacity,ENSG00000140470,ADAMTS17,0.6222963654261555,23.0,170691
1511599,EFO_0004314,forced expiratory volume,ENSG00000066827,ZFAT,0.6567773670054917,19.0,57623
1512422,EFO_0004314,forced expiratory volume,ENSG00000140470,ADAMTS17,0.617031884953406,33.0,170691
1512685,EFO_0004314,forced expiratory volume,ENSG00000157766,ACAN,0.6907755856797564,18.0,176
1513145,EFO_0004314,forced expiratory volume,ENSG00000178177,LCORL,0.6486951135381874,14.0,254251
1513937,EFO_0004274,gout,ENSG00000073756,PTGS2,0.6115524983221642,225.0,5743
1513972,EFO_0004274,gout,ENSG00000095303,PTGS1,0.610675400848099,219.0,5742
1514101,EFO_0004274,gout,ENSG00000118777,ABCG2,0.6947361800506107,161.0,9429
1514271,EFO_0004274,gout,ENSG00000158125,XDH,0.6275438736084281,458.0,7498
1514458,EFO_0004274,gout,ENSG00000197891,SLC22A12,0.7350205966296731,118.0,116085
1515080,EFO_0004278,sudden cardiac arrest,ENSG00000138777,PPA2,0.7692060033674222,59.0,27068
1515545,EFO_0004282,thoracic aortic aneurysm,ENSG00000107796,ACTA2,0.6895024779161641,30.0,59
1516433,EFO_0004286,venous thromboembolism,ENSG00000117601,SERPINC1,0.6678428661823641,107.0,462
1516466,EFO_0004286,venous thromboembolism,ENSG00000126218,F10,0.664516938724059,298.0,2159
1516815,EFO_0004287,ventricular fibrillation,ENSG00000055118,KCNH2,0.6878297064267764,45.0,3757
1517326,EFO_0004288,colonic neoplasm,ENSG00000076242,MLH1,0.6131190566154792,38.0,4292
1519530,EFO_0004302,anthropometric measurement,ENSG00000157766,ACAN,0.6672290950286711,41.0,176
1519823,EFO_0004305,erythrocyte count,ENSG00000072274,TFRC,0.663186666419719,25.0,7037
1520526,EFO_0004305,erythrocyte count,ENSG00000122729,ACO1,0.6909901346811625,22.0,48
1520863,EFO_0004305,erythrocyte count,ENSG00000137198,GMPR,0.608993444689831,11.0,2766
1522554,EFO_0004305,erythrocyte count,ENSG00000240505,TNFRSF13B,0.6242250982966702,12.0,23495
1522582,EFO_0004305,erythrocyte count,ENSG00000244734,HBB,0.6775073112349577,41.0,3043
1523369,EFO_0004308,leukocyte count,ENSG00000111252,SH2B3,0.6209619124517184,15.0,10019
1524750,EFO_0004308,leukocyte count,ENSG00000168769,TET2,0.6865738389011686,20.0,54790
1525753,EFO_0004308,leukocyte count,ENSG00000125910,S1PR4,0.6301767723406416,15.0,8698
1525930,EFO_0004251,myeloproliferative disorder,ENSG00000096968,JAK2,0.6223937155822238,1176.0,3717
